-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -8.3669   longitude 114.1667 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.56 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2024,3,9,53.2
2024,3,10,17.82
2024,3,11,8.49
2024,3,12,3.09
2024,3,13,8.94
2024,3,14,12.16
2024,3,15,16.87
2024,3,16,10.32
2024,3,17,5.82
2024,3,18,2.13
2024,3,19,0.51
2024,3,20,0.19
2024,3,21,11.97
2024,3,22,8.21
2024,3,23,6.35
2024,3,24,3.58
2024,3,25,9.71
2024,3,26,3.42
2024,3,27,0.12
2024,3,28,3.61
2024,3,29,3.06
2024,3,30,0.38
2024,3,31,7.27
2024,4,1,13.3
2024,4,2,7.94
2024,4,3,12.24
2024,4,4,24.91
2024,4,5,4.27
2024,4,6,4.91
2024,4,7,8.67
2024,4,8,17.98
2024,4,9,15.57
2024,4,10,14.21
2024,4,11,10.5
2024,4,12,4.82
2024,4,13,1.94
2024,4,14,0.42
2024,4,15,0.52
2024,4,16,1.12
2024,4,17,4.51
2024,4,18,7.6
2024,4,19,3.75
2024,4,20,1.72
2024,4,21,7.58
2024,4,22,12.94
2024,4,23,5.53
2024,4,24,2.72
2024,4,25,6.11
2024,4,26,1.73
2024,4,27,0.11
2024,4,28,0.17
2024,4,29,0.04
2024,4,30,0.32
2024,5,1,0.11
2024,5,2,1.59
2024,5,3,0.76
2024,5,4,0.56
2024,5,5,0.11
2024,5,6,0.1
2024,5,7,0.4
2024,5,8,0.37
2024,5,9,0.56
2024,5,10,0.28
2024,5,11,0.21
2024,5,12,0.01
2024,5,13,0.0
2024,5,14,0.0
2024,5,15,0.04
2024,5,16,0.54
2024,5,17,0.77
2024,5,18,0.52
2024,5,19,0.28
2024,5,20,0.09
2024,5,21,0.11
2024,5,22,0.41
2024,5,23,0.39
2024,5,24,1.64
2024,5,25,1.8
2024,5,26,0.58
2024,5,27,1.82
2024,5,28,0.89
2024,5,29,0.52
2024,5,30,0.62
2024,5,31,0.11
2024,6,1,0.37
2024,6,2,0.4
2024,6,3,2.05
2024,6,4,0.52
2024,6,5,1.11
2024,6,6,10.81
2024,6,7,26.45
2024,6,8,9.37
2024,6,9,7.52
2024,6,10,1.56
2024,6,11,0.16
2024,6,12,0.13
2024,6,13,0.16
2024,6,14,0.96
2024,6,15,0.23
2024,6,16,0.11
2024,6,17,0.1
2024,6,18,0.11
2024,6,19,0.03
2024,6,20,0.05
2024,6,21,0.13
2024,6,22,0.19
2024,6,23,1.29
2024,6,24,4.05
2024,6,25,1.04
2024,6,26,0.51
2024,6,27,0.4
2024,6,28,0.77
2024,6,29,0.77
2024,6,30,1.36
2024,7,1,4.51
2024,7,2,5.38
2024,7,3,6.9
2024,7,4,5.53
2024,7,5,0.13
2024,7,6,0.54
2024,7,7,1.5
2024,7,8,0.09
2024,7,9,0.1
2024,7,10,0.11
2024,7,11,0.21
2024,7,12,0.11
2024,7,13,0.01
2024,7,14,0.01
2024,7,15,0.09
2024,7,16,0.01
2024,7,17,0.0
2024,7,18,0.0
2024,7,19,0.0
2024,7,20,0.0
2024,7,21,0.0
2024,7,22,0.01
2024,7,23,0.78
2024,7,24,0.03
2024,7,25,0.04
2024,7,26,0.07
2024,7,27,0.24
2024,7,28,2.09
2024,7,29,1.77
2024,7,30,12.0
2024,7,31,5.72
2024,8,1,0.79
2024,8,2,0.72
2024,8,3,0.39
2024,8,4,0.12
2024,8,5,0.0
2024,8,6,0.01
2024,8,7,0.01
2024,8,8,0.07
2024,8,9,0.04
2024,8,10,0.01
2024,8,11,0.0
2024,8,12,0.04
2024,8,13,0.17
2024,8,14,0.0
2024,8,15,0.0
2024,8,16,0.0
2024,8,17,0.0
2024,8,18,0.0
2024,8,19,0.0
2024,8,20,0.0
2024,8,21,0.0
2024,8,22,0.0
2024,8,23,0.0
2024,8,24,0.81
2024,8,25,1.64
2024,8,26,0.2
2024,8,27,0.25
2024,8,28,0.02
2024,8,29,0.02
2024,8,30,0.0
2024,8,31,0.0
2024,9,1,0.01
2024,9,2,0.01
2024,9,3,0.1
2024,9,4,0.75
2024,9,5,0.57
2024,9,6,0.2
2024,9,7,2.08
2024,9,8,1.17
2024,9,9,0.09
2024,9,10,0.05
2024,9,11,0.02
2024,9,12,0.81
2024,9,13,0.77
2024,9,14,0.12
2024,9,15,1.42
2024,9,16,2.0
2024,9,17,1.05
2024,9,18,0.07
2024,9,19,0.04
2024,9,20,0.01
2024,9,21,0.03
2024,9,22,0.09
2024,9,23,1.65
2024,9,24,4.27
2024,9,25,0.82
2024,9,26,0.42
2024,9,27,0.34
2024,9,28,0.14
2024,9,29,0.45
2024,9,30,1.44
2024,10,1,0.65
2024,10,2,0.11
2024,10,3,0.1
2024,10,4,1.65
2024,10,5,1.18
2024,10,6,0.27
2024,10,7,0.9
2024,10,8,1.21
2024,10,9,0.02
2024,10,10,0.0
2024,10,11,0.01
2024,10,12,0.01
2024,10,13,0.02
2024,10,14,0.03
2024,10,15,0.02
2024,10,16,0.01
2024,10,17,0.02
2024,10,18,0.26
2024,10,19,2.15
2024,10,20,10.59
2024,10,21,21.13
2024,10,22,14.05
2024,10,23,10.42
2024,10,24,0.06
2024,10,25,0.0
2024,10,26,0.0
2024,10,27,0.0
2024,10,28,0.05
2024,10,29,0.42
2024,10,30,15.8
2024,10,31,16.65
2024,11,1,7.21
2024,11,2,10.63
2024,11,3,5.51
2024,11,4,2.16
2024,11,5,0.52
2024,11,6,0.68
2024,11,7,0.4
2024,11,8,3.7
2024,11,9,2.99
2024,11,10,0.43
2024,11,11,0.35
2024,11,12,1.61
2024,11,13,0.76
2024,11,14,2.92
2024,11,15,7.58
2024,11,16,1.48
2024,11,17,3.2
2024,11,18,1.65
2024,11,19,2.7
2024,11,20,1.61
2024,11,21,0.36
2024,11,22,0.71
2024,11,23,1.09
2024,11,24,2.04
2024,11,25,0.81
2024,11,26,2.85
2024,11,27,9.3
2024,11,28,2.98
2024,11,29,6.48
2024,11,30,23.72
2024,12,1,9.98
2024,12,2,7.48
2024,12,3,0.82
2024,12,4,3.26
2024,12,5,7.81
2024,12,6,12.3
2024,12,7,13.18
2024,12,8,10.63
2024,12,9,22.57
2024,12,10,27.93
2024,12,11,21.37
2024,12,12,32.71
2024,12,13,2.63
2024,12,14,48.8
2024,12,15,12.69
2024,12,16,9.55
2024,12,17,13.47
2024,12,18,22.7
2024,12,19,6.27
2024,12,20,5.64
2024,12,21,20.1
2024,12,22,47.7
2024,12,23,8.57
2024,12,24,4.23
2024,12,25,32.95
2024,12,26,14.51
2024,12,27,9.51
2024,12,28,21.81
2024,12,29,6.51
2024,12,30,4.97
2024,12,31,3.76
